loss,accuracy
2.6672019958496094,0.2897410988807678
1.9487642049789429,0.430160790681839
1.6858571767807007,0.5018141269683838
1.5368536710739136,0.5411773324012756
1.4501723051071167,0.5637282133102417
1.3905377388000488,0.5782367587089539
1.3450168371200562,0.5902661681175232
1.3062031269073486,0.5998537540435791
1.2724140882492065,0.6085165143013
1.2402234077453613,0.6173264980316162
